ArticleId,PMCid,TableName,SpecPragmatics,CellContent,Header,Stub,SuperRow,rowN,columnN,function,hasGender,actual,predicted,error,prediction
1377,2360766,Table 1,BaselineCharacteristic,x,Phase I (n=xx) ; ,?Peritoneum, Site of metastasis,20,1,3,no,1:no,1:no,,0.749
1377,2360766,Table 1,BaselineCharacteristic,x,Phase II (n=xx) ; ,?Peritoneum, Site of metastasis,20,2,3,no,1:no,1:no,,0.741
1386,2361170,Table 2,BaselineCharacteristic,Characteristics,,None,None,0,0,12,no,1:no,1:no,,0.785
1386,2361170,Table 2,BaselineCharacteristic,n,,Characteristics,None,0,1,1,no,1:no,1:no,,0.665
1386,2361170,Table 2,BaselineCharacteristic,Men/women,Characteristics ; ,Men/women,,1,0,2,no,1:no,1:no,,0.785
1386,2361170,Table 2,BaselineCharacteristic,xx/xx,n ; ,Men/women,,1,1,3,yes,2:yes,1:no,+,0.619
1386,2361170,Table 2,BaselineCharacteristic,PS x/x/x,Characteristics ; ,PS x/x/x,,2,0,2,no,1:no,1:no,,0.826
1386,2361170,Table 2,BaselineCharacteristic,xx/xx/x,n ; ,PS x/x/x,,2,1,3,no,1:no,1:no,,0.694
1386,2361170,Table 2,BaselineCharacteristic,LAD/MET,Characteristics ; ,LAD/MET,,3,0,2,no,1:no,1:no,,0.801
1386,2361170,Table 2,BaselineCharacteristic,xx/xx,n ; ,LAD/MET,,3,1,3,no,1:no,1:no,,0.633
1386,2361170,Table 2,BaselineCharacteristic,Adjuvant RT-CT,Characteristics ; ,Adjuvant RT-CT,,4,0,2,no,1:no,1:no,,0.803
1386,2361170,Table 2,BaselineCharacteristic,x,n ; ,Adjuvant RT-CT,,4,1,3,no,1:no,1:no,,0.565
1386,2361170,Table 2,BaselineCharacteristic,,Characteristics ; ,None,None,5,0,2,no,1:no,1:no,,0.843
1386,2361170,Table 2,BaselineCharacteristic,,n ; ,None,None,5,1,3,no,1:no,1:no,,0.666
1386,2361170,Table 2,BaselineCharacteristic,Prior therapy,Characteristics ; ,None,None,6,0,24,no,1:no,1:no,,0.837
1386,2361170,Table 2,BaselineCharacteristic,Prior therapy,n ; ,Prior therapy,None,6,1,43,no,1:no,1:no,,0.73
1386,2361170,Table 2,BaselineCharacteristic,?RT-CT,Characteristics ; ,?RT-CT, Prior therapy,7,0,2,no,1:no,1:no,,0.826
1386,2361170,Table 2,BaselineCharacteristic,x,n ; ,?RT-CT, Prior therapy,7,1,3,no,1:no,1:no,,0.648
1386,2361170,Table 2,BaselineCharacteristic,?GEM,Characteristics ; ,?GEM, Prior therapy,8,0,2,no,1:no,1:no,,0.823
1386,2361170,Table 2,BaselineCharacteristic,xx,n ; ,?GEM, Prior therapy,8,1,3,no,1:no,1:no,,0.646
1386,2361170,Table 2,BaselineCharacteristic,?GEM-PX,Characteristics ; ,?GEM-PX, Prior therapy,9,0,2,no,1:no,1:no,,0.842
1386,2361170,Table 2,BaselineCharacteristic,x,n ; ,?GEM-PX, Prior therapy,9,1,3,no,1:no,1:no,,0.676
1386,2361170,Table 2,BaselineCharacteristic,?GEM-CDDP,Characteristics ; ,?GEM-CDDP, Prior therapy,10,0,2,no,1:no,1:no,,0.845
1386,2361170,Table 2,BaselineCharacteristic,x,n ; ,?GEM-CDDP, Prior therapy,10,1,3,no,1:no,1:no,,0.691
1386,2361170,Table 2,BaselineCharacteristic,?Ralitrexed-GEM,Characteristics ; ,?Ralitrexed-GEM, Prior therapy,11,0,2,no,1:no,1:no,,0.85
1386,2361170,Table 2,BaselineCharacteristic,x,n ; ,?Ralitrexed-GEM, Prior therapy,11,1,3,no,1:no,1:no,,0.692
1388,2361202,Table 1,BaselineCharacteristic,,,None,None,0,0,12,no,1:no,1:no,,0.793
1388,2361202,Table 1,BaselineCharacteristic,Patients,,,None,0,1,1,no,1:no,1:no,,0.723
1388,2361202,Table 1,BaselineCharacteristic,Patients,,,None,0,2,1,no,1:no,1:no,,0.758
1388,2361202,Table 1,BaselineCharacteristic,Characteristic, ; ,None,None,1,0,12,no,1:no,1:no,,0.805
1388,2361202,Table 1,BaselineCharacteristic,No.,Patients ; ,Characteristic,None,1,1,1,no,1:no,1:no,,0.72
1388,2361202,Table 1,BaselineCharacteristic,%,Patients ; ,Characteristic,None,1,2,1,no,1:no,1:no,,0.767
1388,2361202,Table 1,BaselineCharacteristic,Total, ; Characteristic ; ,Total,,2,0,2,no,1:no,1:no,,0.755
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,Total,,2,1,3,no,1:no,2:yes,+,0.653
1388,2361202,Table 1,BaselineCharacteristic,xxx,Patients ; % ; ,Total,,2,2,3,no,1:no,2:yes,+,0.508
1388,2361202,Table 1,BaselineCharacteristic,Male, ; Characteristic ; ,Male,,3,0,2,no,1:no,1:no,,0.737
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,Male,,3,1,3,yes,2:yes,2:yes,,0.736
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,Male,,3,2,3,yes,2:yes,2:yes,,0.737
1388,2361202,Table 1,BaselineCharacteristic,Female, ; Characteristic ; ,Female,,4,0,2,no,1:no,1:no,,0.751
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,Female,,4,1,3,yes,2:yes,2:yes,,0.674
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,Female,,4,2,3,yes,2:yes,2:yes,,0.73
1388,2361202,Table 1,BaselineCharacteristic,, ; Characteristic ; ,None,None,5,0,2,no,1:no,1:no,,0.876
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; No. ; ,None,None,5,1,3,no,1:no,1:no,,0.712
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; % ; ,None,None,5,2,3,no,1:no,1:no,,0.711
1388,2361202,Table 1,BaselineCharacteristic,Age (years), ; Characteristic ; ,None,None,6,0,24,no,1:no,1:no,,0.862
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; No. ; ,Age (years),None,6,1,43,no,1:no,1:no,,0.79
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; % ; ,Age (years),None,6,2,43,no,1:no,1:no,,0.795
1388,2361202,Table 1,BaselineCharacteristic,?Median, ; Characteristic ; ,?Median, Age (years),7,0,2,no,1:no,1:no,,0.853
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,?Median, Age (years),7,1,3,no,1:no,1:no,,0.616
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,?Median, Age (years),7,2,3,no,1:no,1:no,,0.593
1388,2361202,Table 1,BaselineCharacteristic,?Range, ; Characteristic ; ,?Range, Age (years),8,0,2,no,1:no,1:no,,0.86
1388,2361202,Table 1,BaselineCharacteristic,, ; Characteristic ; ,None,None,9,0,2,no,1:no,1:no,,0.891
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; No. ; ,None,None,9,1,3,no,1:no,1:no,,0.756
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; % ; ,None,None,9,2,3,no,1:no,1:no,,0.746
1388,2361202,Table 1,BaselineCharacteristic,Disease at time of commencing IRESSA, ; Characteristic ; ,None,None,10,0,24,no,1:no,1:no,,0.872
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; No. ; ,Disease at time of commencing IRESSA,None,10,1,43,no,1:no,1:no,,0.816
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; % ; ,Disease at time of commencing IRESSA,None,10,2,43,no,1:no,1:no,,0.808
1388,2361202,Table 1,BaselineCharacteristic,?Locally recurrent, ; Characteristic ; ,?Locally recurrent, Disease at time of commencing IRESSA,11,0,2,no,1:no,1:no,,0.866
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,?Locally recurrent, Disease at time of commencing IRESSA,11,1,3,no,1:no,1:no,,0.636
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,?Locally recurrent, Disease at time of commencing IRESSA,11,2,3,no,1:no,1:no,,0.64
1388,2361202,Table 1,BaselineCharacteristic,?Metastatica, ; Characteristic ; ,?Metastatica, Disease at time of commencing IRESSA,12,0,2,no,1:no,1:no,,0.872
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,?Metastatica, Disease at time of commencing IRESSA,12,1,3,no,1:no,1:no,,0.674
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,?Metastatica, Disease at time of commencing IRESSA,12,2,3,no,1:no,1:no,,0.658
1388,2361202,Table 1,BaselineCharacteristic,, ; Characteristic ; ,None,None,13,0,2,no,1:no,1:no,,0.902
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; No. ; ,None,None,13,1,3,no,1:no,1:no,,0.788
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; % ; ,None,None,13,2,3,no,1:no,1:no,,0.764
1388,2361202,Table 1,BaselineCharacteristic,Histology, ; Characteristic ; ,None,None,14,0,24,no,1:no,1:no,,0.888
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; No. ; ,Histology,None,14,1,43,no,1:no,1:no,,0.814
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; % ; ,Histology,None,14,2,43,no,1:no,1:no,,0.788
1388,2361202,Table 1,BaselineCharacteristic,?Squamous cell carcinoma, ; Characteristic ; ,?Squamous cell carcinoma, Histology,15,0,2,no,1:no,1:no,,0.911
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,?Squamous cell carcinoma, Histology,15,1,3,no,1:no,1:no,,0.715
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,?Squamous cell carcinoma, Histology,15,2,3,no,1:no,1:no,,0.658
1388,2361202,Table 1,BaselineCharacteristic,?UCNTb, ; Characteristic ; ,?UCNTb, Histology,16,0,2,no,1:no,1:no,,0.895
1388,2361202,Table 1,BaselineCharacteristic,x,Patients ; No. ; ,?UCNTb, Histology,16,1,3,no,1:no,1:no,,0.723
1388,2361202,Table 1,BaselineCharacteristic,x,Patients ; % ; ,?UCNTb, Histology,16,2,3,no,1:no,1:no,,0.708
1388,2361202,Table 1,BaselineCharacteristic,?Carcinosarcoma, ; Characteristic ; ,?Carcinosarcoma, Histology,17,0,2,no,1:no,1:no,,0.907
1388,2361202,Table 1,BaselineCharacteristic,x,Patients ; No. ; ,?Carcinosarcoma, Histology,17,1,3,no,1:no,1:no,,0.756
1388,2361202,Table 1,BaselineCharacteristic,x,Patients ; % ; ,?Carcinosarcoma, Histology,17,2,3,no,1:no,1:no,,0.751
1388,2361202,Table 1,BaselineCharacteristic,, ; Characteristic ; ,None,None,18,0,2,no,1:no,1:no,,0.911
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; No. ; ,None,None,18,1,3,no,1:no,1:no,,0.8
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; % ; ,None,None,18,2,3,no,1:no,1:no,,0.784
1388,2361202,Table 1,BaselineCharacteristic,ECOG performance status, ; Characteristic ; ,None,None,19,0,24,no,1:no,1:no,,0.915
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; No. ; ,ECOG performance status,None,19,1,43,no,1:no,1:no,,0.845
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; % ; ,ECOG performance status,None,19,2,43,no,1:no,1:no,,0.835
1388,2361202,Table 1,BaselineCharacteristic,?x, ; Characteristic ; ,?x, ECOG performance status,20,0,2,no,1:no,1:no,,0.896
1388,2361202,Table 1,BaselineCharacteristic,x,Patients ; No. ; ,?x, ECOG performance status,20,1,3,no,1:no,1:no,,0.771
1388,2361202,Table 1,BaselineCharacteristic,x,Patients ; % ; ,?x, ECOG performance status,20,2,3,no,1:no,1:no,,0.796
1388,2361202,Table 1,BaselineCharacteristic,?x, ; Characteristic ; ,?x, ECOG performance status,21,0,2,no,1:no,1:no,,0.896
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,?x, ECOG performance status,21,1,3,no,1:no,1:no,,0.696
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,?x, ECOG performance status,21,2,3,no,1:no,1:no,,0.682
1388,2361202,Table 1,BaselineCharacteristic,?x, ; Characteristic ; ,?x, ECOG performance status,22,0,2,no,1:no,1:no,,0.898
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,?x, ECOG performance status,22,1,3,no,1:no,1:no,,0.703
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,?x, ECOG performance status,22,2,3,no,1:no,1:no,,0.69
1388,2361202,Table 1,BaselineCharacteristic,?x, ; Characteristic ; ,?x, ECOG performance status,23,0,2,no,1:no,1:no,,0.899
1388,2361202,Table 1,BaselineCharacteristic,x,Patients ; No. ; ,?x, ECOG performance status,23,1,3,no,1:no,1:no,,0.779
1388,2361202,Table 1,BaselineCharacteristic,x,Patients ; % ; ,?x, ECOG performance status,23,2,3,no,1:no,1:no,,0.806
1388,2361202,Table 1,BaselineCharacteristic,, ; Characteristic ; ,None,None,24,0,2,no,1:no,1:no,,0.913
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; No. ; ,None,None,24,1,3,no,1:no,1:no,,0.805
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; % ; ,None,None,24,2,3,no,1:no,1:no,,0.792
1388,2361202,Table 1,BaselineCharacteristic,Prior therapy (n=xx), ; Characteristic ; ,None,None,25,0,24,no,1:no,1:no,,0.896
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; No. ; ,Prior therapy (n=xx),None,25,1,43,no,1:no,1:no,,0.809
1388,2361202,Table 1,BaselineCharacteristic,,Patients ; % ; ,Prior therapy (n=xx),None,25,2,43,no,1:no,1:no,,0.805
1388,2361202,Table 1,BaselineCharacteristic,?Surgery, ; Characteristic ; ,?Surgery, Prior therapy (n=xx),26,0,2,no,1:no,1:no,,0.904
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,?Surgery, Prior therapy (n=xx),26,1,3,no,1:no,1:no,,0.687
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,?Surgery, Prior therapy (n=xx),26,2,3,no,1:no,1:no,,0.669
1388,2361202,Table 1,BaselineCharacteristic,?Radiotherapy, ; Characteristic ; ,?Radiotherapy, Prior therapy (n=xx),27,0,24,no,1:no,1:no,,0.874
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,?Radiotherapy, Prior therapy (n=xx),27,1,43,no,1:no,1:no,,0.646
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,?Radiotherapy, Prior therapy (n=xx),27,2,43,no,1:no,1:no,,0.658
1388,2361202,Table 1,BaselineCharacteristic,??With chemotherapy, ; Characteristic ; ,??With chemotherapy, Prior therapy (n=xx) ?Radiotherapy,28,0,2,no,1:no,1:no,,0.903
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,??With chemotherapy, Prior therapy (n=xx) ?Radiotherapy,28,1,3,no,1:no,1:no,,0.699
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,??With chemotherapy, Prior therapy (n=xx) ?Radiotherapy,28,2,3,no,1:no,1:no,,0.711
1388,2361202,Table 1,BaselineCharacteristic,??Alone (radical or palliative), ; Characteristic ; ,??Alone (radical or palliative), Prior therapy (n=xx) ?Radiotherapy,29,0,2,no,1:no,1:no,,0.9
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,??Alone (radical or palliative), Prior therapy (n=xx) ?Radiotherapy,29,1,3,no,1:no,1:no,,0.678
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,??Alone (radical or palliative), Prior therapy (n=xx) ?Radiotherapy,29,2,3,no,1:no,1:no,,0.676
1388,2361202,Table 1,BaselineCharacteristic,?Chemotherapy, ; Characteristic ; ,?Chemotherapy, Prior therapy (n=xx),30,0,24,no,1:no,1:no,,0.879
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,?Chemotherapy, Prior therapy (n=xx),30,1,43,no,1:no,1:no,,0.679
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,?Chemotherapy, Prior therapy (n=xx),30,2,43,no,1:no,1:no,,0.705
1388,2361202,Table 1,BaselineCharacteristic,??Radical chemoradiation only, ; Characteristic ; ,??Radical chemoradiation only, Prior therapy (n=xx) ?Chemotherapy,31,0,2,no,1:no,1:no,,0.903
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; No. ; ,??Radical chemoradiation only, Prior therapy (n=xx) ?Chemotherapy,31,1,3,no,1:no,1:no,,0.699
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,??Radical chemoradiation only, Prior therapy (n=xx) ?Chemotherapy,31,2,3,no,1:no,1:no,,0.711
1388,2361202,Table 1,BaselineCharacteristic,??Radical chemoradiation and then for recurrence or metastases, ; Characteristic ; ,??Radical chemoradiation and then for recurrence or metastases, Prior therapy (n=xx) ?Chemotherapy,32,0,2,no,1:no,1:no,,0.915
1388,2361202,Table 1,BaselineCharacteristic,x,Patients ; No. ; ,??Radical chemoradiation and then for recurrence or metastases, Prior therapy (n=xx) ?Chemotherapy,32,1,3,no,1:no,1:no,,0.769
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,??Radical chemoradiation and then for recurrence or metastases, Prior therapy (n=xx) ?Chemotherapy,32,2,3,no,1:no,1:no,,0.741
1388,2361202,Table 1,BaselineCharacteristic,??Only for recurrent disease or metastases, ; Characteristic ; ,??Only for recurrent disease or metastases, Prior therapy (n=xx) ?Chemotherapy,33,0,2,no,1:no,1:no,,0.902
1388,2361202,Table 1,BaselineCharacteristic,x,Patients ; No. ; ,??Only for recurrent disease or metastases, Prior therapy (n=xx) ?Chemotherapy,33,1,3,no,1:no,1:no,,0.755
1388,2361202,Table 1,BaselineCharacteristic,xx,Patients ; % ; ,??Only for recurrent disease or metastases, Prior therapy (n=xx) ?Chemotherapy,33,2,3,no,1:no,1:no,,0.725
1424,2361402,Table 2,BaselineCharacteristic,,,None,None,0,0,12,no,1:no,1:no,,0.793
1424,2361402,Table 2,BaselineCharacteristic,Phase I,,,None,0,1,1,no,1:no,1:no,,0.702
1424,2361402,Table 2,BaselineCharacteristic,Phase II,,,None,0,2,1,no,1:no,1:no,,0.725
1424,2361402,Table 2,BaselineCharacteristic,Total,,,None,0,3,1,no,1:no,1:no,,0.691
1424,2361402,Table 2,BaselineCharacteristic,No. patients entered, ; ,No. patients entered,,1,0,2,no,1:no,1:no,,0.705
1424,2361402,Table 2,BaselineCharacteristic,xx,Phase I ; ,No. patients entered,,1,1,3,no,1:no,2:yes,+,0.592
1424,2361402,Table 2,BaselineCharacteristic,xx,Phase II ; ,No. patients entered,,1,2,3,no,1:no,2:yes,+,0.6
1424,2361402,Table 2,BaselineCharacteristic,xx,Total ; ,No. patients entered,,1,3,3,no,1:no,2:yes,+,0.645
1424,2361402,Table 2,BaselineCharacteristic,Median age (years) (range), ; ,Median age (years) (range),,2,0,2,no,1:no,1:no,,0.847
1424,2361402,Table 2,BaselineCharacteristic,, ; ,None,None,3,0,2,no,1:no,1:no,,0.84
1424,2361402,Table 2,BaselineCharacteristic,,Phase I ; ,None,None,3,1,3,no,1:no,1:no,,0.679
1424,2361402,Table 2,BaselineCharacteristic,,Phase II ; ,None,None,3,2,3,no,1:no,1:no,,0.703
1424,2361402,Table 2,BaselineCharacteristic,,Total ; ,None,None,3,3,3,no,1:no,1:no,,0.669
1424,2361402,Table 2,BaselineCharacteristic,Gender, ; ,None,None,4,0,24,no,1:no,1:no,,0.72
1424,2361402,Table 2,BaselineCharacteristic,Gender,Phase I ; ,Gender,None,4,1,43,no,1:no,1:no,,0.608
1424,2361402,Table 2,BaselineCharacteristic,Gender,Phase II ; ,Gender,None,4,2,43,no,1:no,1:no,,0.625
1424,2361402,Table 2,BaselineCharacteristic,Gender,Total ; ,Gender,None,4,3,43,no,1:no,1:no,,0.594
1424,2361402,Table 2,BaselineCharacteristic,?Male, ; ,?Male, Gender,5,0,2,no,1:no,1:no,,0.694
1424,2361402,Table 2,BaselineCharacteristic,xx,Phase I ; ,?Male, Gender,5,1,3,yes,2:yes,2:yes,,0.701
1424,2361402,Table 2,BaselineCharacteristic,xx,Phase II ; ,?Male, Gender,5,2,3,yes,2:yes,2:yes,,0.711
1424,2361402,Table 2,BaselineCharacteristic,xx,Total ; ,?Male, Gender,5,3,3,yes,2:yes,2:yes,,0.727
1424,2361402,Table 2,BaselineCharacteristic,?Female, ; ,?Female, Gender,6,0,2,no,1:no,1:no,,0.705
1424,2361402,Table 2,BaselineCharacteristic,x,Phase I ; ,?Female, Gender,6,1,3,yes,2:yes,2:yes,,0.539
1424,2361402,Table 2,BaselineCharacteristic,x,Phase II ; ,?Female, Gender,6,2,3,yes,2:yes,2:yes,,0.537
1424,2361402,Table 2,BaselineCharacteristic,x,Total ; ,?Female, Gender,6,3,3,yes,2:yes,2:yes,,0.552
1424,2361402,Table 2,BaselineCharacteristic,, ; ,None,None,7,0,2,no,1:no,1:no,,0.869
1424,2361402,Table 2,BaselineCharacteristic,,Phase I ; ,None,None,7,1,3,no,1:no,1:no,,0.708
1424,2361402,Table 2,BaselineCharacteristic,,Phase II ; ,None,None,7,2,3,no,1:no,1:no,,0.726
1424,2361402,Table 2,BaselineCharacteristic,,Total ; ,None,None,7,3,3,no,1:no,1:no,,0.689
1424,2361402,Table 2,BaselineCharacteristic,ECOG PS, ; ,None,None,8,0,24,no,1:no,1:no,,0.871
1424,2361402,Table 2,BaselineCharacteristic,ECOG PS,Phase I ; ,ECOG PS,None,8,1,43,no,1:no,1:no,,0.764
1424,2361402,Table 2,BaselineCharacteristic,ECOG PS,Phase II ; ,ECOG PS,None,8,2,43,no,1:no,1:no,,0.77
1424,2361402,Table 2,BaselineCharacteristic,ECOG PS,Total ; ,ECOG PS,None,8,3,43,no,1:no,1:no,,0.734
1424,2361402,Table 2,BaselineCharacteristic,?x, ; ,?x, ECOG PS,9,0,2,no,1:no,1:no,,0.858
1424,2361402,Table 2,BaselineCharacteristic,x,Phase I ; ,?x, ECOG PS,9,1,3,no,1:no,1:no,,0.708
1424,2361402,Table 2,BaselineCharacteristic,xx,Phase II ; ,?x, ECOG PS,9,2,3,no,1:no,1:no,,0.67
1424,2361402,Table 2,BaselineCharacteristic,xx,Total ; ,?x, ECOG PS,9,3,3,no,1:no,1:no,,0.641
1424,2361402,Table 2,BaselineCharacteristic,?x, ; ,?x, ECOG PS,10,0,2,no,1:no,1:no,,0.868
1424,2361402,Table 2,BaselineCharacteristic,x,Phase I ; ,?x, ECOG PS,10,1,3,no,1:no,1:no,,0.728
1424,2361402,Table 2,BaselineCharacteristic,x,Phase II ; ,?x, ECOG PS,10,2,3,no,1:no,1:no,,0.73
1424,2361402,Table 2,BaselineCharacteristic,x,Total ; ,?x, ECOG PS,10,3,3,no,1:no,1:no,,0.729
1424,2361402,Table 2,BaselineCharacteristic,?x, ; ,?x, ECOG PS,11,0,2,no,1:no,1:no,,0.869
1424,2361402,Table 2,BaselineCharacteristic,x,Phase I ; ,?x, ECOG PS,11,1,3,no,1:no,1:no,,0.733
1424,2361402,Table 2,BaselineCharacteristic,x,Phase II ; ,?x, ECOG PS,11,2,3,no,1:no,1:no,,0.735
1424,2361402,Table 2,BaselineCharacteristic,x,Total ; ,?x, ECOG PS,11,3,3,no,1:no,1:no,,0.738
1424,2361402,Table 2,BaselineCharacteristic,Baseline LVEF (median), ; ,Baseline LVEF (median),,12,0,2,no,1:no,1:no,,0.878
1424,2361402,Table 2,BaselineCharacteristic,,Total ; ,Baseline LVEF (median),,12,3,3,no,1:no,1:no,,0.74
1424,2361402,Table 2,BaselineCharacteristic,, ; ,None,None,13,0,2,no,1:no,1:no,,0.892
1424,2361402,Table 2,BaselineCharacteristic,,Phase I ; ,None,None,13,1,3,no,1:no,1:no,,0.762
1424,2361402,Table 2,BaselineCharacteristic,,Phase II ; ,None,None,13,2,3,no,1:no,1:no,,0.762
1424,2361402,Table 2,BaselineCharacteristic,,Total ; ,None,None,13,3,3,no,1:no,1:no,,0.724
1424,2361402,Table 2,BaselineCharacteristic,Dominant site of disease, ; ,None,None,14,0,24,no,1:no,1:no,,0.871
1424,2361402,Table 2,BaselineCharacteristic,Dominant site of disease,Phase I ; ,Dominant site of disease,None,14,1,43,no,1:no,1:no,,0.793
1424,2361402,Table 2,BaselineCharacteristic,Dominant site of disease,Phase II ; ,Dominant site of disease,None,14,2,43,no,1:no,1:no,,0.78
1424,2361402,Table 2,BaselineCharacteristic,Dominant site of disease,Total ; ,Dominant site of disease,None,14,3,43,no,1:no,1:no,,0.747
1424,2361402,Table 2,BaselineCharacteristic,?Viscera, ; ,?Viscera, Dominant site of disease,15,0,2,no,1:no,1:no,,0.86
1424,2361402,Table 2,BaselineCharacteristic,xx,Phase I ; ,?Viscera, Dominant site of disease,15,1,3,no,1:no,1:no,,0.695
1424,2361402,Table 2,BaselineCharacteristic,x,Phase II ; ,?Viscera, Dominant site of disease,15,2,3,no,1:no,1:no,,0.735
1424,2361402,Table 2,BaselineCharacteristic,xx,Total ; ,?Viscera, Dominant site of disease,15,3,3,no,1:no,1:no,,0.631
1424,2361402,Table 2,BaselineCharacteristic,?Soft tissue/bone, ; ,?Soft tissue/bone, Dominant site of disease,16,0,2,no,1:no,1:no,,0.861
1424,2361402,Table 2,BaselineCharacteristic,x,Phase I ; ,?Soft tissue/bone, Dominant site of disease,16,1,3,no,1:no,1:no,,0.739
1424,2361402,Table 2,BaselineCharacteristic,xx,Phase II ; ,?Soft tissue/bone, Dominant site of disease,16,2,3,no,1:no,1:no,,0.675
1424,2361402,Table 2,BaselineCharacteristic,xx,Total ; ,?Soft tissue/bone, Dominant site of disease,16,3,3,no,1:no,1:no,,0.631
