ArticleId,PMCid,TableName,SpecPragmatics,CellContent,Header,Stub,SuperRow,rowN,columnN,function,hasAge,actual,predicted,error,prediction
1446,2361514,Table 2,BaselineCharacteristic,?x, ; ,?x, Performance status,34,0,2,No,1:No,1:No,,0.982
1446,2361514,Table 2,BaselineCharacteristic,xx,n ; ,?x, Performance status,34,1,3,No,1:No,1:No,,0.787
1446,2361514,Table 2,BaselineCharacteristic,?x, ; ,?x, Performance status,35,0,2,No,1:No,1:No,,0.982
1446,2361514,Table 2,BaselineCharacteristic,xx,n ; ,?x, Performance status,35,1,3,No,1:No,1:No,,0.787
1446,2361514,Table 2,BaselineCharacteristic,?x, ; ,?x, Performance status,36,0,2,No,1:No,1:No,,0.982
1446,2361514,Table 2,BaselineCharacteristic,x,n ; ,?x, Performance status,36,1,3,No,1:No,1:No,,0.886
1446,2361514,Table 2,BaselineCharacteristic,, ; ,None,None,37,0,2,No,1:No,1:No,,1
1446,2361514,Table 2,BaselineCharacteristic,,n ; ,None,None,37,1,3,No,1:No,1:No,,0.846
1446,2361514,Table 2,BaselineCharacteristic,Previous therapy, ; ,None,None,38,0,24,No,1:No,1:No,,0.995
1446,2361514,Table 2,BaselineCharacteristic,Previous therapy,n ; ,Previous therapy,None,38,1,43,No,1:No,1:No,,0.898
1446,2361514,Table 2,BaselineCharacteristic,?Surgery, ; ,?Surgery, Previous therapy,39,0,2,No,1:No,1:No,,1
1446,2361514,Table 2,BaselineCharacteristic,xx,n ; ,?Surgery, Previous therapy,39,1,3,No,1:No,1:No,,0.807
1446,2361514,Table 2,BaselineCharacteristic,?Radiotherapy, ; ,?Radiotherapy, Previous therapy,40,0,2,No,1:No,1:No,,1
1446,2361514,Table 2,BaselineCharacteristic,x,n ; ,?Radiotherapy, Previous therapy,40,1,3,No,1:No,1:No,,0.896
1446,2361514,Table 2,BaselineCharacteristic,?Chemotherapy, ; ,?Chemotherapy, Previous therapy,41,0,2,No,1:No,1:No,,1
1446,2361514,Table 2,BaselineCharacteristic,xx,n ; ,?Chemotherapy, Previous therapy,41,1,3,No,1:No,1:No,,0.807
1504,2361889,Table 1,BaselineCharacteristic,Characteristics,,Characteristics,,0,0,2,No,1:No,1:No,,0.94
1504,2361889,Table 1,BaselineCharacteristic,Patients (N=xx),,Characteristics,,0,1,3,No,1:No,1:No,,0.87
1504,2361889,Table 1,BaselineCharacteristic,Age (years),,None,None,1,0,24,No,1:No,1:No,,0.665
1504,2361889,Table 1,BaselineCharacteristic,,,Age (years),None,1,1,43,No,1:No,1:No,,0.594
1504,2361889,Table 1,BaselineCharacteristic,Postmenopause,,Postmenopause, Age (years),3,0,2,No,1:No,1:No,,0.66
1504,2361889,Table 1,BaselineCharacteristic,Premenopause,,Premenopause, Age (years),4,0,2,No,1:No,1:No,,0.67
1504,2361889,Table 1,BaselineCharacteristic,Performance statusa,,None,None,5,0,24,No,1:No,1:No,,0.929
1504,2361889,Table 1,BaselineCharacteristic,,,Performance statusa,None,5,1,43,No,1:No,1:No,,0.902
1504,2361889,Table 1,BaselineCharacteristic,?x,,?x, Performance statusa,6,0,2,No,1:No,1:No,,0.973
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?x, Performance statusa,6,1,3,No,1:No,1:No,,0.776
1504,2361889,Table 1,BaselineCharacteristic,?x,,?x, Performance statusa,7,0,2,No,1:No,1:No,,0.973
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?x, Performance statusa,7,1,3,No,1:No,1:No,,0.796
1504,2361889,Table 1,BaselineCharacteristic,?x,,?x, Performance statusa,8,0,2,No,1:No,1:No,,0.972
1504,2361889,Table 1,BaselineCharacteristic,x (x.x%),,?x, Performance statusa,8,1,3,No,1:No,1:No,,0.98
1504,2361889,Table 1,BaselineCharacteristic,?x,,?x, Performance statusa,9,0,2,No,1:No,1:No,,0.982
1504,2361889,Table 1,BaselineCharacteristic,x (x.x%),,?x, Performance statusa,9,1,3,No,1:No,1:No,,0.98
1504,2361889,Table 1,BaselineCharacteristic,Oestrogen receptor status,,None,None,10,0,24,No,1:No,1:No,,0.995
1504,2361889,Table 1,BaselineCharacteristic,,,Oestrogen receptor status,None,10,1,43,No,1:No,1:No,,0.978
1504,2361889,Table 1,BaselineCharacteristic,?Positive,,?Positive, Oestrogen receptor status,11,0,2,No,1:No,1:No,,1
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?Positive, Oestrogen receptor status,11,1,3,No,1:No,1:No,,0.946
1504,2361889,Table 1,BaselineCharacteristic,?Negative,,?Negative, Oestrogen receptor status,12,0,2,No,1:No,1:No,,1
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?Negative, Oestrogen receptor status,12,1,3,No,1:No,1:No,,0.946
1504,2361889,Table 1,BaselineCharacteristic,?Unknown,,?Unknown, Oestrogen receptor status,13,0,2,No,1:No,1:No,,1
1504,2361889,Table 1,BaselineCharacteristic,x (x.x%),,?Unknown, Oestrogen receptor status,13,1,3,No,1:No,1:No,,1
1504,2361889,Table 1,BaselineCharacteristic,?Disease-free interval (months),,?Disease-free interval (months), Oestrogen receptor status,14,0,2,No,1:No,1:No,,1
1504,2361889,Table 1,BaselineCharacteristic,xx.x (x–xxx.x),,?Disease-free interval (months), Oestrogen receptor status,14,1,3,No,1:No,1:No,,0.926
1504,2361889,Table 1,BaselineCharacteristic,Previous treatments,,None,None,15,0,24,No,1:No,1:No,,0.995
1504,2361889,Table 1,BaselineCharacteristic,,,Previous treatments,None,15,1,43,No,1:No,1:No,,0.967
1504,2361889,Table 1,BaselineCharacteristic,?Surgery,,?Surgery, Previous treatments,16,0,2,No,1:No,1:No,,1
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?Surgery, Previous treatments,16,1,3,No,1:No,1:No,,0.966
1504,2361889,Table 1,BaselineCharacteristic,?Radiation therapy,,?Radiation therapy, Previous treatments,17,0,2,No,1:No,1:No,,1
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?Radiation therapy, Previous treatments,17,1,3,No,1:No,1:No,,0.966
1504,2361889,Table 1,BaselineCharacteristic,?Adjuvant anthracycline chemotherapy,,?Adjuvant anthracycline chemotherapy, Previous treatments,18,0,2,No,1:No,1:No,,0.99
1504,2361889,Table 1,BaselineCharacteristic,xx (xxx.x%),,?Adjuvant anthracycline chemotherapy, Previous treatments,18,1,3,No,1:No,1:No,,0.916
1504,2361889,Table 1,BaselineCharacteristic,Previous endocrine therapy,,None,None,19,0,24,No,1:No,1:No,,0.985
1504,2361889,Table 1,BaselineCharacteristic,,,Previous endocrine therapy,None,19,1,43,No,1:No,1:No,,0.967
1504,2361889,Table 1,BaselineCharacteristic,?Adjuvant,,?Adjuvant, Previous endocrine therapy,20,0,2,No,1:No,1:No,,0.99
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?Adjuvant, Previous endocrine therapy,20,1,3,No,1:No,1:No,,0.951
1504,2361889,Table 1,BaselineCharacteristic,?Advanced disease,,?Advanced disease, Previous endocrine therapy,21,0,2,No,1:No,1:No,,0.99
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?Advanced disease, Previous endocrine therapy,21,1,3,No,1:No,1:No,,0.951
1504,2361889,Table 1,BaselineCharacteristic,Disease sites,,None,None,22,0,24,No,1:No,1:No,,0.955
1504,2361889,Table 1,BaselineCharacteristic,,,Disease sites,None,22,1,43,No,1:No,1:No,,0.927
1504,2361889,Table 1,BaselineCharacteristic,?Skin/lymph nodes,,?Skin/lymph nodes, Disease sites,23,0,2,No,1:No,1:No,,0.982
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?Skin/lymph nodes, Disease sites,23,1,3,No,1:No,1:No,,0.881
1504,2361889,Table 1,BaselineCharacteristic,?Bone,,?Bone, Disease sites,24,0,2,No,1:No,1:No,,0.982
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?Bone, Disease sites,24,1,3,No,1:No,1:No,,0.881
1504,2361889,Table 1,BaselineCharacteristic,?Lung,,?Lung, Disease sites,25,0,2,No,1:No,1:No,,0.982
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?Lung, Disease sites,25,1,3,No,1:No,1:No,,0.881
1504,2361889,Table 1,BaselineCharacteristic,?Liver,,?Liver, Disease sites,26,0,2,No,1:No,1:No,,0.982
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?Liver, Disease sites,26,1,3,No,1:No,1:No,,0.881
1504,2361889,Table 1,BaselineCharacteristic,?Other,,?Other, Disease sites,27,0,2,No,1:No,1:No,,0.982
1504,2361889,Table 1,BaselineCharacteristic,x (x.x%),,?Other, Disease sites,27,1,3,No,1:No,1:No,,0.95
1504,2361889,Table 1,BaselineCharacteristic,Number of sites of disease,,None,None,28,0,24,No,1:No,1:No,,0.965
1504,2361889,Table 1,BaselineCharacteristic,,,Number of sites of disease,None,28,1,43,No,1:No,1:No,,0.937
1504,2361889,Table 1,BaselineCharacteristic,?x,,?x, Number of sites of disease,29,0,2,No,1:No,1:No,,0.952
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?x, Number of sites of disease,29,1,3,No,1:No,1:No,,0.836
1504,2361889,Table 1,BaselineCharacteristic,?x,,?x, Number of sites of disease,30,0,2,No,1:No,1:No,,0.952
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?x, Number of sites of disease,30,1,3,No,1:No,1:No,,0.836
1504,2361889,Table 1,BaselineCharacteristic,?x,,?x, Number of sites of disease,31,0,2,No,1:No,1:No,,0.952
1504,2361889,Table 1,BaselineCharacteristic,xx (xx.x%),,?x, Number of sites of disease,31,1,3,No,1:No,1:No,,0.836
1504,2361889,Table 1,BaselineCharacteristic,?x,,?x, Number of sites of disease,32,0,2,No,1:No,1:No,,0.952
1504,2361889,Table 1,BaselineCharacteristic,x (x.x%),,?x, Number of sites of disease,32,1,3,No,1:No,1:No,,0.94
1985,2395315,Table 1,BaselineCharacteristic,,,None,None,0,0,12,No,1:No,1:No,,0.905
1985,2395315,Table 1,BaselineCharacteristic,EMP & VBL,,,None,0,1,1,No,1:No,1:No,,0.913
1985,2395315,Table 1,BaselineCharacteristic,EMP alone,,,None,0,2,1,No,1:No,1:No,,0.913
1985,2395315,Table 1,BaselineCharacteristic,n=, ; ,None,None,1,0,12,No,1:No,1:No,,0.898
1985,2395315,Table 1,BaselineCharacteristic,xx,EMP & VBL ; ,n=,None,1,1,1,No,1:No,1:No,,0.796
1985,2395315,Table 1,BaselineCharacteristic,xx,EMP alone ; ,n=,None,1,2,1,No,1:No,1:No,,0.713
1985,2395315,Table 1,BaselineCharacteristic,New mets within the last x weeks, ; n= ; ,New mets within the last x weeks,,2,0,2,No,1:No,1:No,,0.935
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,New mets within the last x weeks,,2,1,3,No,1:No,1:No,,0.77
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,New mets within the last x weeks,,2,2,3,No,1:No,1:No,,0.756
1985,2395315,Table 1,BaselineCharacteristic,"Deterioration of performance status, pain or weight loss", ; n= ; ,"Deterioration of performance status, pain or weight loss",,3,0,2,No,1:No,1:No,,0.96
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,"Deterioration of performance status, pain or weight loss",,3,1,3,No,1:No,1:No,,0.81
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,"Deterioration of performance status, pain or weight loss",,3,2,3,No,1:No,1:No,,0.786
1985,2395315,Table 1,BaselineCharacteristic,, ; n= ; ,None,None,4,0,2,No,1:No,1:No,,0.97
1985,2395315,Table 1,BaselineCharacteristic,,EMP & VBL ; xx ; ,None,None,4,1,3,No,1:No,1:No,,0.786
1985,2395315,Table 1,BaselineCharacteristic,,EMP alone ; xx ; ,None,None,4,2,3,No,1:No,1:No,,0.761
1985,2395315,Table 1,BaselineCharacteristic,WHO performance status, ; n= ; ,None,None,5,0,24,No,1:No,1:No,,0.929
1985,2395315,Table 1,BaselineCharacteristic,,EMP & VBL ; xx ; ,WHO performance status,None,5,1,43,No,1:No,1:No,,0.803
1985,2395315,Table 1,BaselineCharacteristic,,EMP alone ; xx ; ,WHO performance status,None,5,2,43,No,1:No,1:No,,0.765
1985,2395315,Table 1,BaselineCharacteristic,?x, ; n= ; ,?x, WHO performance status,6,0,2,No,1:No,1:No,,0.973
1985,2395315,Table 1,BaselineCharacteristic,x (xx.x%),EMP & VBL ; xx ; ,?x, WHO performance status,6,1,3,No,1:No,1:No,,0.83
1985,2395315,Table 1,BaselineCharacteristic,x (xx.x%),EMP alone ; xx ; ,?x, WHO performance status,6,2,3,No,1:No,1:No,,0.816
1985,2395315,Table 1,BaselineCharacteristic,?x, ; n= ; ,?x, WHO performance status,7,0,2,No,1:No,1:No,,0.973
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,?x, WHO performance status,7,1,3,No,1:No,1:No,,0.84
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,?x, WHO performance status,7,2,3,No,1:No,1:No,,0.826
1985,2395315,Table 1,BaselineCharacteristic,?x, ; n= ; ,?x, WHO performance status,8,0,2,No,1:No,1:No,,0.972
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,?x, WHO performance status,8,1,3,No,1:No,1:No,,0.86
1985,2395315,Table 1,BaselineCharacteristic,x (xx.x%),EMP alone ; xx ; ,?x, WHO performance status,8,2,3,No,1:No,1:No,,0.846
1985,2395315,Table 1,BaselineCharacteristic,, ; n= ; ,None,None,9,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,,EMP & VBL ; xx ; ,None,None,9,1,3,No,1:No,1:No,,0.896
1985,2395315,Table 1,BaselineCharacteristic,,EMP alone ; xx ; ,None,None,9,2,3,No,1:No,1:No,,0.891
1985,2395315,Table 1,BaselineCharacteristic,Degree of pain from metastases, ; n= ; ,None,None,10,0,24,No,1:No,1:No,,0.99
1985,2395315,Table 1,BaselineCharacteristic,,EMP & VBL ; xx ; ,Degree of pain from metastases,None,10,1,43,No,1:No,1:No,,0.958
1985,2395315,Table 1,BaselineCharacteristic,,EMP alone ; xx ; ,Degree of pain from metastases,None,10,2,43,No,1:No,1:No,,0.931
1985,2395315,Table 1,BaselineCharacteristic,?None, ; n= ; ,?None, Degree of pain from metastases,11,0,2,No,1:No,1:No,,0.99
1985,2395315,Table 1,BaselineCharacteristic,x (xx.x%),EMP & VBL ; xx ; ,?None, Degree of pain from metastases,11,1,3,No,1:No,1:No,,0.95
1985,2395315,Table 1,BaselineCharacteristic,x (xx.x%),EMP alone ; xx ; ,?None, Degree of pain from metastases,11,2,3,No,1:No,1:No,,0.906
1985,2395315,Table 1,BaselineCharacteristic,?Mild, ; n= ; ,?Mild, Degree of pain from metastases,12,0,2,No,1:No,1:No,,0.99
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,?Mild, Degree of pain from metastases,12,1,3,No,1:No,1:No,,0.96
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,?Mild, Degree of pain from metastases,12,2,3,No,1:No,1:No,,0.936
1985,2395315,Table 1,BaselineCharacteristic,?Moderate, ; n= ; ,?Moderate, Degree of pain from metastases,13,0,2,No,1:No,1:No,,0.97
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,?Moderate, Degree of pain from metastases,13,1,3,No,1:No,1:No,,0.92
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,?Moderate, Degree of pain from metastases,13,2,3,No,1:No,1:No,,0.896
1985,2395315,Table 1,BaselineCharacteristic,?Severe, ; n= ; ,?Severe, Degree of pain from metastases,14,0,2,No,1:No,1:No,,0.99
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,?Severe, Degree of pain from metastases,14,1,3,No,1:No,1:No,,0.97
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,?Severe, Degree of pain from metastases,14,2,3,No,1:No,1:No,,0.946
1985,2395315,Table 1,BaselineCharacteristic,?Intractable, ; n= ; ,?Intractable, Degree of pain from metastases,15,0,2,No,1:No,1:No,,0.99
1985,2395315,Table 1,BaselineCharacteristic,x (x.x%),EMP & VBL ; xx ; ,?Intractable, Degree of pain from metastases,15,1,3,No,1:No,1:No,,0.95
1985,2395315,Table 1,BaselineCharacteristic,—,EMP alone ; xx ; ,?Intractable, Degree of pain from metastases,15,2,3,No,1:No,1:No,,0.936
1985,2395315,Table 1,BaselineCharacteristic,?Unspecified, ; n= ; ,?Unspecified, Degree of pain from metastases,16,0,2,No,1:No,1:No,,0.99
1985,2395315,Table 1,BaselineCharacteristic,—,EMP & VBL ; xx ; ,?Unspecified, Degree of pain from metastases,16,1,3,No,1:No,1:No,,0.96
1985,2395315,Table 1,BaselineCharacteristic,x (x.x%),EMP alone ; xx ; ,?Unspecified, Degree of pain from metastases,16,2,3,No,1:No,1:No,,0.916
1985,2395315,Table 1,BaselineCharacteristic,, ; n= ; ,None,None,17,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,,EMP & VBL ; xx ; ,None,None,17,1,3,No,1:No,1:No,,0.956
1985,2395315,Table 1,BaselineCharacteristic,,EMP alone ; xx ; ,None,None,17,2,3,No,1:No,1:No,,0.951
1985,2395315,Table 1,BaselineCharacteristic,Recent weight loss >x?kg, ; n= ; ,Recent weight loss >x?kg,,18,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,x (xx.x%),EMP & VBL ; xx ; ,Recent weight loss >x?kg,,18,1,3,No,1:No,1:No,,0.98
1985,2395315,Table 1,BaselineCharacteristic,x (xx.x%),EMP alone ; xx ; ,Recent weight loss >x?kg,,18,2,3,No,1:No,1:No,,0.946
1985,2395315,Table 1,BaselineCharacteristic,Bone mets at entry, ; n= ; ,None,None,19,0,24,No,1:No,1:No,,0.985
1985,2395315,Table 1,BaselineCharacteristic,,EMP & VBL ; xx ; ,Bone mets at entry,None,19,1,43,No,1:No,1:No,,0.952
1985,2395315,Table 1,BaselineCharacteristic,,EMP alone ; xx ; ,Bone mets at entry,None,19,2,43,No,1:No,1:No,,0.94
1985,2395315,Table 1,BaselineCharacteristic,?None, ; n= ; ,?None, Bone mets at entry,20,0,2,No,1:No,1:No,,0.99
1985,2395315,Table 1,BaselineCharacteristic,x (x.x%),EMP & VBL ; xx ; ,?None, Bone mets at entry,20,1,3,No,1:No,1:No,,0.945
1985,2395315,Table 1,BaselineCharacteristic,x (x.x%),EMP alone ; xx ; ,?None, Bone mets at entry,20,2,3,No,1:No,1:No,,0.911
1985,2395315,Table 1,BaselineCharacteristic,?<x, ; n= ; ,?<x, Bone mets at entry,21,0,2,No,1:No,1:No,,0.99
1985,2395315,Table 1,BaselineCharacteristic,x (x.x%),EMP & VBL ; xx ; ,?<x, Bone mets at entry,21,1,3,No,1:No,1:No,,0.945
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,?<x, Bone mets at entry,21,2,3,No,1:No,1:No,,0.951
1985,2395315,Table 1,BaselineCharacteristic,?x–xx, ; n= ; ,?x–xx, Bone mets at entry,22,0,2,No,1:No,1:No,,0.98
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,?x–xx, Bone mets at entry,22,1,3,No,1:No,1:No,,0.925
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,?x–xx, Bone mets at entry,22,2,3,No,1:No,1:No,,0.891
1985,2395315,Table 1,BaselineCharacteristic,?>xx superscan, ; n= ; ,?>xx superscan, Bone mets at entry,23,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,?>xx superscan, Bone mets at entry,23,1,3,No,1:No,1:No,,0.965
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,?>xx superscan, Bone mets at entry,23,2,3,No,1:No,1:No,,0.961
1985,2395315,Table 1,BaselineCharacteristic,, ; n= ; ,None,None,24,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,,EMP & VBL ; xx ; ,None,None,24,1,3,No,1:No,1:No,,0.951
1985,2395315,Table 1,BaselineCharacteristic,,EMP alone ; xx ; ,None,None,24,2,3,No,1:No,1:No,,0.947
1985,2395315,Table 1,BaselineCharacteristic,Visceral mets, ; n= ; ,Visceral mets,,25,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,Visceral mets,,25,1,3,No,1:No,1:No,,0.965
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,Visceral mets,,25,2,3,No,1:No,1:No,,0.961
1985,2395315,Table 1,BaselineCharacteristic,, ; n= ; ,None,None,26,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,,EMP & VBL ; xx ; ,None,None,26,1,3,No,1:No,1:No,,0.951
1985,2395315,Table 1,BaselineCharacteristic,,EMP alone ; xx ; ,None,None,26,2,3,No,1:No,1:No,,0.947
1985,2395315,Table 1,BaselineCharacteristic,Pretreatment PSA, ; n= ; ,None,None,27,0,24,No,1:No,1:No,,0.995
1985,2395315,Table 1,BaselineCharacteristic,,EMP & VBL ; xx ; ,Pretreatment PSA,None,27,1,43,No,1:No,1:No,,0.958
1985,2395315,Table 1,BaselineCharacteristic,,EMP alone ; xx ; ,Pretreatment PSA,None,27,2,43,No,1:No,1:No,,0.946
1985,2395315,Table 1,BaselineCharacteristic,?x.x–xx × normal, ; n= ; ,?x.x–xx × normal, Pretreatment PSA,28,0,2,No,1:No,1:No,,0.972
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,?x.x–xx × normal, Pretreatment PSA,28,1,3,No,1:No,1:No,,0.925
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,?x.x–xx × normal, Pretreatment PSA,28,2,3,No,1:No,1:No,,0.891
1985,2395315,Table 1,BaselineCharacteristic,?xx–xx × normal, ; n= ; ,?xx–xx × normal, Pretreatment PSA,29,0,2,No,1:No,1:No,,0.8
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,?xx–xx × normal, Pretreatment PSA,29,1,3,No,1:No,1:No,,0.775
1985,2395315,Table 1,BaselineCharacteristic,x (xx.x%),EMP alone ; xx ; ,?xx–xx × normal, Pretreatment PSA,29,2,3,No,1:No,1:No,,0.791
1985,2395315,Table 1,BaselineCharacteristic,?xx–xxx × normal, ; n= ; ,?xx–xxx × normal, Pretreatment PSA,30,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,x (xx.x%),EMP & VBL ; xx ; ,?xx–xxx × normal, Pretreatment PSA,30,1,3,No,1:No,1:No,,0.955
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,?xx–xxx × normal, Pretreatment PSA,30,2,3,No,1:No,1:No,,0.961
1985,2395315,Table 1,BaselineCharacteristic,?xxx–xxxx × normal, ; n= ; ,?xxx–xxxx × normal, Pretreatment PSA,31,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,?xxx–xxxx × normal, Pretreatment PSA,31,1,3,No,1:No,1:No,,0.965
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,?xxx–xxxx × normal, Pretreatment PSA,31,2,3,No,1:No,1:No,,0.961
1985,2395315,Table 1,BaselineCharacteristic,, ; n= ; ,None,None,32,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,,EMP & VBL ; xx ; ,None,None,32,1,3,No,1:No,1:No,,0.951
1985,2395315,Table 1,BaselineCharacteristic,,EMP alone ; xx ; ,None,None,32,2,3,No,1:No,1:No,,0.947
1985,2395315,Table 1,BaselineCharacteristic,Type of previous hormonal treatment, ; n= ; ,None,None,33,0,24,No,1:No,1:No,,0.995
1985,2395315,Table 1,BaselineCharacteristic,,EMP & VBL ; xx ; ,Type of previous hormonal treatment,None,33,1,43,No,1:No,1:No,,0.96
1985,2395315,Table 1,BaselineCharacteristic,,EMP alone ; xx ; ,Type of previous hormonal treatment,None,33,2,43,No,1:No,1:No,,0.94
1985,2395315,Table 1,BaselineCharacteristic,?LHRH agonists, ; n= ; ,?LHRH agonists, Type of previous hormonal treatment,34,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,?LHRH agonists, Type of previous hormonal treatment,34,1,3,No,1:No,1:No,,0.98
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,?LHRH agonists, Type of previous hormonal treatment,34,2,3,No,1:No,1:No,,0.966
1985,2395315,Table 1,BaselineCharacteristic,?Orchiectomy, ; n= ; ,?Orchiectomy, Type of previous hormonal treatment,35,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP & VBL ; xx ; ,?Orchiectomy, Type of previous hormonal treatment,35,1,3,No,1:No,1:No,,0.98
1985,2395315,Table 1,BaselineCharacteristic,xx (xx.x%),EMP alone ; xx ; ,?Orchiectomy, Type of previous hormonal treatment,35,2,3,No,1:No,1:No,,0.966
1985,2395315,Table 1,BaselineCharacteristic,?Oestrogens, ; n= ; ,?Oestrogens, Type of previous hormonal treatment,36,0,2,No,1:No,1:No,,1
1985,2395315,Table 1,BaselineCharacteristic,x (x.x%),EMP & VBL ; xx ; ,?Oestrogens, Type of previous hormonal treatment,36,1,3,No,1:No,1:No,,0.96
1985,2395315,Table 1,BaselineCharacteristic,—,EMP alone ; xx ; ,?Oestrogens, Type of previous hormonal treatment,36,2,3,No,1:No,1:No,,0.951
1985,2395315,Table 1,BaselineCharacteristic,?MAB, ; n= ; ,?MAB, Type of previous hormonal treatment,37,0,2,No,1:No,1:No,,1
