SpecId,TableName,TableCaption,Drug1,Drug2
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,itraconazole
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,warfarin
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,calcium channel blockers
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,diltiazem
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,nifedipine
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,verapamil
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,ergot alkaloids
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,ergotamine
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,tacrolimus
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,cisapride
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,opiate agonists
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,fentanyl
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,oral contraceptives
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,ethinyl estradiol
09f08fe4-69ee-4f03-8663-62aa76b3ad97,Table 5,"Table 4 Established and Potential Drug Interactions:  Use With Caution, Alteration in Dose or Regimen May Be Needed Due to Drug Interaction Established Drug Interactions: See Clinical Pharmacology (12.3), Table 5 for Magnitude of Interaction.",Viramune,norethindrone
22a9788c-5a9b-411e-844e-4a0b12d1d095,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,LAMICTAL,estrogen
22a9788c-5a9b-411e-844e-4a0b12d1d095,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,LAMICTAL,ethinyl estradiol
22a9788c-5a9b-411e-844e-4a0b12d1d095,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,LAMICTAL,levonorgestrel
22a9788c-5a9b-411e-844e-4a0b12d1d095,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,LAMICTAL,oral contraceptive preparations
22a9788c-5a9b-411e-844e-4a0b12d1d095,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,LAMICTAL,carbamazepine
22a9788c-5a9b-411e-844e-4a0b12d1d095,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,LAMICTAL,carbamazepin
22a9788c-5a9b-411e-844e-4a0b12d1d095,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,LAMICTAL,carbamazepine epoxide
22a9788c-5a9b-411e-844e-4a0b12d1d095,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,LAMICTAL,phenobarbital
22a9788c-5a9b-411e-844e-4a0b12d1d095,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,LAMICTAL,primidone
22a9788c-5a9b-411e-844e-4a0b12d1d095,Table 13,Table 13. Established and Other Potentially Significant Drug Interactions,LAMICTAL,phenytoin
000e2ca1-9a11-46f2-860c-4de0ca5be369,Table 2,Table without label,SODIUM IODIDE I 131,carbimazole
000e2ca1-9a11-46f2-860c-4de0ca5be369,Table 2,Table without label,SODIUM IODIDE I 131,propylthiouracil
000e2ca1-9a11-46f2-860c-4de0ca5be369,Table 2,Table without label,SODIUM IODIDE I 131,synthetic hormone
000e2ca1-9a11-46f2-860c-4de0ca5be369,Table 2,Table without label,SODIUM IODIDE I 131,iodine
000e2ca1-9a11-46f2-860c-4de0ca5be369,Table 2,Table without label,SODIUM IODIDE I 131,medications
000e2ca1-9a11-46f2-860c-4de0ca5be369,Table 2,Table without label,SODIUM IODIDE I 131,amiodarone
000e2ca1-9a11-46f2-860c-4de0ca5be369,Table 2,Table without label,SODIUM IODIDE I 131,expectorants
000e2ca1-9a11-46f2-860c-4de0ca5be369,Table 2,Table without label,SODIUM IODIDE I 131,vitamins
000e2ca1-9a11-46f2-860c-4de0ca5be369,Table 2,Table without label,SODIUM IODIDE I 131,agent
000e2ca1-9a11-46f2-860c-4de0ca5be369,Table 2,Table without label,SODIUM IODIDE I 131,anticoagulants
14910dae-da81-3d73-d0a4-e98d13917c69,Table 22,Table 21: Clinically Important Drug Interactions with Aripiprazole,aripiprazole,itraconazole
14910dae-da81-3d73-d0a4-e98d13917c69,Table 22,Table 21: Clinically Important Drug Interactions with Aripiprazole,aripiprazole,quinidine
14910dae-da81-3d73-d0a4-e98d13917c69,Table 22,Table 21: Clinically Important Drug Interactions with Aripiprazole,aripiprazole,fluoxetine
14910dae-da81-3d73-d0a4-e98d13917c69,Table 22,Table 21: Clinically Important Drug Interactions with Aripiprazole,aripiprazole,paroxetine
14910dae-da81-3d73-d0a4-e98d13917c69,Table 22,Table 21: Clinically Important Drug Interactions with Aripiprazole,aripiprazole,carbamazepine
14910dae-da81-3d73-d0a4-e98d13917c69,Table 22,Table 21: Clinically Important Drug Interactions with Aripiprazole,aripiprazole,carbamazepin
14910dae-da81-3d73-d0a4-e98d13917c69,Table 22,Table 21: Clinically Important Drug Interactions with Aripiprazole,aripiprazole,anti hypertensive drugs
14910dae-da81-3d73-d0a4-e98d13917c69,Table 22,Table 21: Clinically Important Drug Interactions with Aripiprazole,aripiprazole,benzodiazepines
14910dae-da81-3d73-d0a4-e98d13917c69,Table 22,Table 21: Clinically Important Drug Interactions with Aripiprazole,aripiprazole,lorazepam
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,iodine
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,radiographic contrast agents
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,antacids
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,aluminium
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,aluminum
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,magnesium hydroxide
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,cholestyramine resins
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,heroin
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,furosemide
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,mg
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,steroidal anti inflammatory drugs
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,fenamates
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,propranolol
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,glucocorticoids
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,propylthiouracil
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,adrenergic antagonists
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,dexamethasone
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,anticoagulants
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,cumarin
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,antidepressants tricyclics
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,amitriptyline
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,maprotilin
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,ssris
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,sertraline
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,selective serotonin reuptake inhibitors
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,biguanides
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,meglitinides
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,sulfonylureas
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,thiazolidinediones
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,insulin
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,antidiabetic agents
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,cardiac glycosides
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,ketamine
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,methyl xanthine
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,methylxanthine
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,bronchodilators
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,theophylline
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,agent
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,sympathomimetics
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,chloral
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,aminosalicylate
101de879-bb0a-4157-9c0d-2c5720dd454e,Table 2,Table 2:  Drug-Thyroidal Axis Interactions,Levothroid,thiazide diuretics
2f522701-397a-11de-8a39-0800200c9a66,Table 1,"Table 2 Steady-State Plasma Concentrations of Felbatol
										When Coadministered With Other AEDs",Felbatol,phenytoin
2f522701-397a-11de-8a39-0800200c9a66,Table 1,"Table 2 Steady-State Plasma Concentrations of Felbatol
										When Coadministered With Other AEDs",Felbatol,carbamazepine
2f522701-397a-11de-8a39-0800200c9a66,Table 1,"Table 2 Steady-State Plasma Concentrations of Felbatol
										When Coadministered With Other AEDs",Felbatol,carbamazepin
2f522701-397a-11de-8a39-0800200c9a66,Table 1,"Table 2 Steady-State Plasma Concentrations of Felbatol
										When Coadministered With Other AEDs",Felbatol,carbamazepine epoxide
2f522701-397a-11de-8a39-0800200c9a66,Table 1,"Table 2 Steady-State Plasma Concentrations of Felbatol
										When Coadministered With Other AEDs",Felbatol,phenobarbital
2d298ebe-8f68-4055-80d7-d86f5b5e6814,Table 13,Table 14: Clinically Important Drug Interactions: Effect of other Drugs on Guanfacine Extended-release Tablets,Guanfacine Hydrochloride,ketoconazole
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,tablets
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,tizanidine
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,theophylline
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,oral drugs
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,antidiabetic
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,antidiabetic drugs
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,phenytoin
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,anti coagulant
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,methotrexate
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,ropinirole
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,clozapine
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,nsaids
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,sildenafil
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,duloxetine
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,caffeine
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,xanthine derivatives
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,antacids
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,sucralfate
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,multivitamins
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,magnesium
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,polymeric
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,sevelamer
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,videx
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,buffered
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,aluminum antacids
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,phosphate binder
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,lanthanum carbonate
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,didanosine
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,chewable tablets
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,powder
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,calcium
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,iron
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,zinc
1ca97f71-71dd-410a-b733-5b34c8acecff,Table 9,Table 9: Drugs That are Affected by and Affecting Ciprofloxacin ,Ciprofloxacin,probenecid
0100c70d-7fde-46a1-8374-940550a27e43,Table 6,Table 6 Clinically Important Drug Interactions,Clonidine Hydrochloride,tricyclic antidepressants
0100c70d-7fde-46a1-8374-940550a27e43,Table 6,Table 6 Clinically Important Drug Interactions,Clonidine Hydrochloride,anti hypertensive drugs
0100c70d-7fde-46a1-8374-940550a27e43,Table 6,Table 6 Clinically Important Drug Interactions,Clonidine Hydrochloride,cns depressants
0100c70d-7fde-46a1-8374-940550a27e43,Table 6,Table 6 Clinically Important Drug Interactions,Clonidine Hydrochloride,digitalis
0100c70d-7fde-46a1-8374-940550a27e43,Table 6,Table 6 Clinically Important Drug Interactions,Clonidine Hydrochloride,calcium channel blockers
0100c70d-7fde-46a1-8374-940550a27e43,Table 6,Table 6 Clinically Important Drug Interactions,Clonidine Hydrochloride,beta blockers
24f3f23f-c54b-4f75-a966-108b6c5ef3b7,Table 12,Table without label,Lamotrigine ,estrogen
24f3f23f-c54b-4f75-a966-108b6c5ef3b7,Table 12,Table without label,Lamotrigine ,oral contraceptive preparations
24f3f23f-c54b-4f75-a966-108b6c5ef3b7,Table 12,Table without label,Lamotrigine ,ethinyl estradiol
24f3f23f-c54b-4f75-a966-108b6c5ef3b7,Table 12,Table without label,Lamotrigine ,levonorgestrel
24f3f23f-c54b-4f75-a966-108b6c5ef3b7,Table 12,Table without label,Lamotrigine ,carbamazepine
24f3f23f-c54b-4f75-a966-108b6c5ef3b7,Table 12,Table without label,Lamotrigine ,carbamazepin
24f3f23f-c54b-4f75-a966-108b6c5ef3b7,Table 12,Table without label,Lamotrigine ,carbamazepine epoxide
24f3f23f-c54b-4f75-a966-108b6c5ef3b7,Table 12,Table without label,Lamotrigine ,lopinavir ritonavir
24f3f23f-c54b-4f75-a966-108b6c5ef3b7,Table 12,Table without label,Lamotrigine ,atazanavir ritonavir
24f3f23f-c54b-4f75-a966-108b6c5ef3b7,Table 12,Table without label,Lamotrigine ,phenobarbital
24f3f23f-c54b-4f75-a966-108b6c5ef3b7,Table 12,Table without label,Lamotrigine ,primidone
24f3f23f-c54b-4f75-a966-108b6c5ef3b7,Table 12,Table without label,Lamotrigine ,phenytoin
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,iodine
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,radiographic contrast agents
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,antacids
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,aluminium
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,aluminum
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,magnesium sulfate
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,hydroxides
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,cholestyramine resins
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,heroin
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,furosemide
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,mg
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,steroidal anti inflammatory drugs
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,fenamates
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,phenylbutazone
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,salicylates
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,propranolol
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,glucocorticoids
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,propylthiouracil
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,adrenergic antagonists
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,dexamethasone
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,anticoagulants
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,cumarin
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,antidepressants tricyclics
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,amitriptyline
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,maprotilin
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,selective serotonin reuptake inhibitors
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,ssris
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,sertraline
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,biguanides
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,meglitinides
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,sulfonylureas
059238f6-085b-4bba-b382-9e69d1d7eeb8,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,thiazolidinediones
